;Scopy version,438f138
;Exported on,mercredi avril 30/04/2025
;Device,M2K
;Nr of samples,160000
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
760,-0.07432,0.0463323
761,-0.07431,0.0463323
762,-0.0743,0.0463323
763,-0.07429,0.0463323
764,-0.07428,0.0463323
765,-0.07427,0.0463323
766,-0.07426,0.0463323
767,-0.07425,0.0463323
768,-0.07424,0.0463323
769,-0.07423,0.0463323
770,-0.07422,0.0463323
771,-0.07421,0.0463323
772,-0.0742,0.0463323
773,-0.07419,0.0463323
774,-0.07418,0.0463323
775,-0.07417,0.0463323
776,-0.07416,0.0463323
777,-0.07415,0.0463323
778,-0.07414,0.0463323
779,-0.07413,0.0463323
780,-0.07412,0.0463323
781,-0.07411,0.0463323
782,-0.0741,0.0463323
783,-0.07409,0.0463323
784,-0.07408,0.0463323
785,-0.07407,0.0463323
786,-0.07406,0.0463323
787,-0.07405,0.0463323
788,-0.07404,0.0463323
789,-0.07403,0.0463323
790,-0.07402,0.0463323
791,-0.07401,0.0463323
792,-0.074,0.0463323
793,-0.07399,0.0463323
794,-0.07398,0.0463323
795,-0.07397,0.0463323
796,-0.07396,0.0463323
797,-0.07395,0.0463323
798,-0.07394,0.0463323
799,-0.07393,0.0463323
800,-0.07392,0.0463323
801,-0.07391,0.0463323
802,-0.0739,0.0463323
803,-0.07389,0.0463323
804,-0.07388,0.0463323
805,-0.07387,0.0463323
806,-0.07386,0.0463323
807,-0.07385,0.0463323
808,-0.07384,0.0463323
809,-0.07383,0.0463323
810,-0.07382,0.0463323
811,-0.07381,0.0463323
812,-0.0738,0.0463323
813,-0.07379,0.0463323
814,-0.07378,0.0463323
815,-0.07377,0.0463323
816,-0.07376,0.0463323
817,-0.07375,0.0463323
818,-0.07374,0.0463323
819,-0.07373,0.0463323
820,-0.07372,0.0463323
821,-0.07371,0.0463323
822,-0.0737,0.0463323
823,-0.07369,0.0463323
824,-0.07368,0.0463323
825,-0.07367,0.0463323
826,-0.07366,0.0463323
827,-0.07365,0.0463323
828,-0.07364,0.0463323
829,-0.07363,0.0463323
830,-0.07362,0.0463323
831,-0.07361,0.0463323
832,-0.0736,0.0463323
833,-0.07359,0.0463323
834,-0.07358,0.0463323
835,-0.07357,0.0463323
836,-0.07356,0.0463323
837,-0.07355,0.0463323
838,-0.07354,0.0463323
839,-0.07353,0.0463323
840,-0.07352,0.0463323
841,-0.07351,0.0463323
842,-0.0735,0.0463323
843,-0.07349,0.0463323
844,-0.07348,0.0463323
845,-0.07347,0.0463323
846,-0.07346,0.0463323
847,-0.07345,0.0463323
848,-0.07344,0.0463323
849,-0.07343,0.0463323
850,-0.07342,0.0463323
851,-0.07341,0.0463323
852,-0.0734,0.0463323
853,-0.07339,0.0463323
854,-0.07338,0.0463323
855,-0.07337,0.0463323
856,-0.07336,0.0463323
857,-0.07335,0.0463323
858,-0.07334,0.0463323
859,-0.07333,0.0463323
860,-0.07332,0.0463323
861,-0.07331,0.0463323
862,-0.0733,0.0463323
863,-0.07329,0.0463323
864,-0.07328,0.0463323
865,-0.07327,0.0463323
866,-0.07326,0.0463323
867,-0.07325,0.0463323
868,-0.07324,0.0463323
869,-0.07323,0.0463323
870,-0.07322,0.0463323
871,-0.07321,0.0463323
872,-0.0732,0.0463323
873,-0.07319,0.0463323
874,-0.07318,0.0463323
875,-0.07317,0.0463323
876,-0.07316,0.0463323
877,-0.07315,0.0463323
878,-0.07314,0.0463323
879,-0.07313,0.0463323
880,-0.07312,0.0463323
881,-0.07311,0.0463323
882,-0.0731,0.0463323
883,-0.07309,0.0463323
884,-0.07308,0.0463323
885,-0.07307,0.0463323
886,-0.07306,0.0463323
887,-0.07305,0.0463323
